level,trim_-5.0,trim_-4.0,trim_-3.0,trim_-2.5,trim_-2.0,trim_-1.5,trim_-1.0,trim_-0.5,trim_0.0,trim_0.5,trim_1.0,trim_1.5,trim_2.0
7000,-110,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7010,-110.02,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7020,-110.04,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7030,-110.06,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7040,-110.08,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7050,-110.1,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7060,-110.12,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7070,-110.14,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7080,-110.16,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7090,-110.18,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7100,-110.2,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7110,-110.22,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7120,-110.24,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7130,-110.26,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7140,-110.28,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7150,-110.3,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7160,-110.32,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7170,-110.34,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7180,-110.36,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7190,-110.38,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7200,-110.4,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7210,-110.42,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7220,-110.44,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7230,-110.46,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7240,-110.48,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7250,-110.5,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7260,-110.52,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7270,-110.54,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7280,-110.56,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7290,-110.58,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7300,-110.6,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7310,-110.62,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7320,-110.64,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7330,-110.66,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7340,-110.68,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7350,-110.7,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7360,-110.72,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7370,-110.74,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7380,-110.76,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7390,-110.78,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7400,-110.8,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7410,-110.82,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7420,-110.84,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7430,-110.86,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7440,-110.88,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7450,-110.9,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7460,-110.92,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7470,-110.94,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7480,-110.96,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7490,-110.98,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7500,-111,-88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7510,-111,-88.02,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7520,-111,-88.04,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7530,-111,-88.06,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7540,-111,-88.08,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7550,-111,-88.1,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7560,-111,-88.12,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7570,-111,-88.14,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7580,-111,-88.16,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7590,-111,-88.18,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7600,-111,-88.2,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7610,-111,-88.22,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7620,-111,-88.24,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7630,-111,-88.26,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7640,-111,-88.28,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7650,-111,-88.3,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7660,-111,-88.32,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7670,-111,-88.34,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7680,-111,-88.36,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7690,-111,-88.38,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7700,-111,-88.4,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7710,-111,-88.42,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7720,-111,-88.44,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7730,-111,-88.46,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7740,-111,-88.48,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7750,-111,-88.5,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7760,-111,-88.52,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7770,-111,-88.54,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7780,-111,-88.56,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7790,-111,-88.58,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7800,-111,-88.6,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7810,-111,-88.62,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7820,-111,-88.64,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7830,-111,-88.66,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7840,-111,-88.68,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7850,-111,-88.7,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7860,-111,-88.72,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7870,-111,-88.74,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7880,-111,-88.76,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7890,-111,-88.78,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7900,-111,-88.8,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7910,-111,-88.82,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7920,-111,-88.84,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7930,-111,-88.86,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7940,-111,-88.88,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7950,-111,-88.9,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7960,-111,-88.92,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7970,-111,-88.94,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7980,-111,-88.96,-66,-55,-44,-33,-22,-11,0,11,22,33,44
7990,-111,-88.98,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8000,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8010,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8020,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8030,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8040,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8050,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8060,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8070,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8080,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8090,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8100,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8110,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8120,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8130,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8140,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8150,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8160,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8170,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8180,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8190,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8200,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8210,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8220,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8230,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8240,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8250,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8260,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8270,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8280,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8290,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8300,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8310,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8320,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8330,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8340,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8350,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8360,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8370,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8380,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8390,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8400,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8410,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8420,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8430,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8440,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8450,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8460,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8470,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8480,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8490,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8500,-111,-89,-66,-55,-44,-33,-22,-11,0,11,22,33,44
8510,-111.02,-89,-66.02,-55,-44,-33,-22,-11,0,11,22,33,44
8520,-111.04,-89,-66.04,-55,-44,-33,-22,-11,0,11,22,33,44
8530,-111.06,-89,-66.06,-55,-44,-33,-22,-11,0,11,22,33,44
8540,-111.08,-89,-66.08,-55,-44,-33,-22,-11,0,11,22,33,44
8550,-111.1,-89,-66.1,-55,-44,-33,-22,-11,0,11,22,33,44
8560,-111.12,-89,-66.12,-55,-44,-33,-22,-11,0,11,22,33,44
8570,-111.14,-89,-66.14,-55,-44,-33,-22,-11,0,11,22,33,44
8580,-111.16,-89,-66.16,-55,-44,-33,-22,-11,0,11,22,33,44
8590,-111.18,-89,-66.18,-55,-44,-33,-22,-11,0,11,22,33,44
8600,-111.2,-89,-66.2,-55,-44,-33,-22,-11,0,11,22,33,44
8610,-111.22,-89,-66.22,-55,-44,-33,-22,-11,0,11,22,33,44
8620,-111.24,-89,-66.24,-55,-44,-33,-22,-11,0,11,22,33,44
8630,-111.26,-89,-66.26,-55,-44,-33,-22,-11,0,11,22,33,44
8640,-111.28,-89,-66.28,-55,-44,-33,-22,-11,0,11,22,33,44
8650,-111.3,-89,-66.3,-55,-44,-33,-22,-11,0,11,22,33,44
8660,-111.32,-89,-66.32,-55,-44,-33,-22,-11,0,11,22,33,44
8670,-111.34,-89,-66.34,-55,-44,-33,-22,-11,0,11,22,33,44
8680,-111.36,-89,-66.36,-55,-44,-33,-22,-11,0,11,22,33,44
8690,-111.38,-89,-66.38,-55,-44,-33,-22,-11,0,11,22,33,44
8700,-111.4,-89,-66.4,-55,-44,-33,-22,-11,0,11,22,33,44
8710,-111.42,-89,-66.42,-55,-44,-33,-22,-11,0,11,22,33,44
8720,-111.44,-89,-66.44,-55,-44,-33,-22,-11,0,11,22,33,44
8730,-111.46,-89,-66.46,-55,-44,-33,-22,-11,0,11,22,33,44
8740,-111.48,-89,-66.48,-55,-44,-33,-22,-11,0,11,22,33,44
8750,-111.5,-89,-66.5,-55,-44,-33,-22,-11,0,11,22,33,44
8760,-111.52,-89,-66.52,-55,-44,-33,-22,-11,0,11,22,33,44
8770,-111.54,-89,-66.54,-55,-44,-33,-22,-11,0,11,22,33,44
8780,-111.56,-89,-66.56,-55,-44,-33,-22,-11,0,11,22,33,44
8790,-111.58,-89,-66.58,-55,-44,-33,-22,-11,0,11,22,33,44
8800,-111.6,-89,-66.6,-55,-44,-33,-22,-11,0,11,22,33,44
8810,-111.62,-89,-66.62,-55,-44,-33,-22,-11,0,11,22,33,44
8820,-111.64,-89,-66.64,-55,-44,-33,-22,-11,0,11,22,33,44
8830,-111.66,-89,-66.66,-55,-44,-33,-22,-11,0,11,22,33,44
8840,-111.68,-89,-66.68,-55,-44,-33,-22,-11,0,11,22,33,44
8850,-111.7,-89,-66.7,-55,-44,-33,-22,-11,0,11,22,33,44
8860,-111.72,-89,-66.72,-55,-44,-33,-22,-11,0,11,22,33,44
8870,-111.74,-89,-66.74,-55,-44,-33,-22,-11,0,11,22,33,44
8880,-111.76,-89,-66.76,-55,-44,-33,-22,-11,0,11,22,33,44
8890,-111.78,-89,-66.78,-55,-44,-33,-22,-11,0,11,22,33,44
8900,-111.8,-89,-66.8,-55,-44,-33,-22,-11,0,11,22,33,44
8910,-111.82,-89,-66.82,-55,-44,-33,-22,-11,0,11,22,33,44
8920,-111.84,-89,-66.84,-55,-44,-33,-22,-11,0,11,22,33,44
8930,-111.86,-89,-66.86,-55,-44,-33,-22,-11,0,11,22,33,44
8940,-111.88,-89,-66.88,-55,-44,-33,-22,-11,0,11,22,33,44
8950,-111.9,-89,-66.9,-55,-44,-33,-22,-11,0,11,22,33,44
8960,-111.92,-89,-66.92,-55,-44,-33,-22,-11,0,11,22,33,44
8970,-111.94,-89,-66.94,-55,-44,-33,-22,-11,0,11,22,33,44
8980,-111.96,-89,-66.96,-55,-44,-33,-22,-11,0,11,22,33,44
8990,-111.98,-89,-66.98,-55,-44,-33,-22,-11,0,11,22,33,44
9000,-112,-89,-67,-55,-44,-33,-22,-11,0,11,22,33,44
9010,-112,-89,-67,-55.02,-44,-33,-22,-11,0,11,22,33,44
9020,-112,-89,-67,-55.04,-44,-33,-22,-11,0,11,22,33,44
9030,-112,-89,-67,-55.06,-44,-33,-22,-11,0,11,22,33,44
9040,-112,-89,-67,-55.08,-44,-33,-22,-11,0,11,22,33,44
9050,-112,-89,-67,-55.1,-44,-33,-22,-11,0,11,22,33,44
9060,-112,-89,-67,-55.12,-44,-33,-22,-11,0,11,22,33,44
9070,-112,-89,-67,-55.14,-44,-33,-22,-11,0,11,22,33,44
9080,-112,-89,-67,-55.16,-44,-33,-22,-11,0,11,22,33,44
9090,-112,-89,-67,-55.18,-44,-33,-22,-11,0,11,22,33,44
9100,-112,-89,-67,-55.2,-44,-33,-22,-11,0,11,22,33,44
9110,-112,-89,-67,-55.22,-44,-33,-22,-11,0,11,22,33,44
9120,-112,-89,-67,-55.24,-44,-33,-22,-11,0,11,22,33,44
9130,-112,-89,-67,-55.26,-44,-33,-22,-11,0,11,22,33,44
9140,-112,-89,-67,-55.28,-44,-33,-22,-11,0,11,22,33,44
9150,-112,-89,-67,-55.3,-44,-33,-22,-11,0,11,22,33,44
9160,-112,-89,-67,-55.32,-44,-33,-22,-11,0,11,22,33,44
9170,-112,-89,-67,-55.34,-44,-33,-22,-11,0,11,22,33,44
9180,-112,-89,-67,-55.36,-44,-33,-22,-11,0,11,22,33,44
9190,-112,-89,-67,-55.38,-44,-33,-22,-11,0,11,22,33,44
9200,-112,-89,-67,-55.4,-44,-33,-22,-11,0,11,22,33,44
9210,-112,-89,-67,-55.42,-44,-33,-22,-11,0,11,22,33,44
9220,-112,-89,-67,-55.44,-44,-33,-22,-11,0,11,22,33,44
9230,-112,-89,-67,-55.46,-44,-33,-22,-11,0,11,22,33,44
9240,-112,-89,-67,-55.48,-44,-33,-22,-11,0,11,22,33,44
9250,-112,-89,-67,-55.5,-44,-33,-22,-11,0,11,22,33,44
9260,-112,-89,-67,-55.52,-44,-33,-22,-11,0,11,22,33,44
9270,-112,-89,-67,-55.54,-44,-33,-22,-11,0,11,22,33,44
9280,-112,-89,-67,-55.56,-44,-33,-22,-11,0,11,22,33,44
9290,-112,-89,-67,-55.58,-44,-33,-22,-11,0,11,22,33,44
9300,-112,-89,-67,-55.6,-44,-33,-22,-11,0,11,22,33,44
9310,-112,-89,-67,-55.62,-44,-33,-22,-11,0,11,22,33,44
9320,-112,-89,-67,-55.64,-44,-33,-22,-11,0,11,22,33,44
9330,-112,-89,-67,-55.66,-44,-33,-22,-11,0,11,22,33,44
9340,-112,-89,-67,-55.68,-44,-33,-22,-11,0,11,22,33,44
9350,-112,-89,-67,-55.7,-44,-33,-22,-11,0,11,22,33,44
9360,-112,-89,-67,-55.72,-44,-33,-22,-11,0,11,22,33,44
9370,-112,-89,-67,-55.74,-44,-33,-22,-11,0,11,22,33,44
9380,-112,-89,-67,-55.76,-44,-33,-22,-11,0,11,22,33,44
9390,-112,-89,-67,-55.78,-44,-33,-22,-11,0,11,22,33,44
9400,-112,-89,-67,-55.8,-44,-33,-22,-11,0,11,22,33,44
9410,-112,-89,-67,-55.82,-44,-33,-22,-11,0,11,22,33,44
9420,-112,-89,-67,-55.84,-44,-33,-22,-11,0,11,22,33,44
9430,-112,-89,-67,-55.86,-44,-33,-22,-11,0,11,22,33,44
9440,-112,-89,-67,-55.88,-44,-33,-22,-11,0,11,22,33,44
9450,-112,-89,-67,-55.9,-44,-33,-22,-11,0,11,22,33,44
9460,-112,-89,-67,-55.92,-44,-33,-22,-11,0,11,22,33,44
9470,-112,-89,-67,-55.94,-44,-33,-22,-11,0,11,22,33,44
9480,-112,-89,-67,-55.96,-44,-33,-22,-11,0,11,22,33,44
9490,-112,-89,-67,-55.98,-44,-33,-22,-11,0,11,22,33,44
9500,-112,-89,-67,-56,-44,-33,-22,-11,0,11,22,33,44
9510,-112.02,-89.02,-67,-56,-44,-33,-22,-11,0,11,22,33,43.98
9520,-112.04,-89.04,-67,-56,-44,-33,-22,-11,0,11,22,33,43.96
9530,-112.06,-89.06,-67,-56,-44,-33,-22,-11,0,11,22,33,43.94
9540,-112.08,-89.08,-67,-56,-44,-33,-22,-11,0,11,22,33,43.92
9550,-112.1,-89.1,-67,-56,-44,-33,-22,-11,0,11,22,33,43.9
9560,-112.12,-89.12,-67,-56,-44,-33,-22,-11,0,11,22,33,43.88
9570,-112.14,-89.14,-67,-56,-44,-33,-22,-11,0,11,22,33,43.86
9580,-112.16,-89.16,-67,-56,-44,-33,-22,-11,0,11,22,33,43.84
9590,-112.18,-89.18,-67,-56,-44,-33,-22,-11,0,11,22,33,43.82
9600,-112.2,-89.2,-67,-56,-44,-33,-22,-11,0,11,22,33,43.8
9610,-112.22,-89.22,-67,-56,-44,-33,-22,-11,0,11,22,33,43.78
9620,-112.24,-89.24,-67,-56,-44,-33,-22,-11,0,11,22,33,43.76
9630,-112.26,-89.26,-67,-56,-44,-33,-22,-11,0,11,22,33,43.74
9640,-112.28,-89.28,-67,-56,-44,-33,-22,-11,0,11,22,33,43.72
9650,-112.3,-89.3,-67,-56,-44,-33,-22,-11,0,11,22,33,43.7
9660,-112.32,-89.32,-67,-56,-44,-33,-22,-11,0,11,22,33,43.68
9670,-112.34,-89.34,-67,-56,-44,-33,-22,-11,0,11,22,33,43.66
9680,-112.36,-89.36,-67,-56,-44,-33,-22,-11,0,11,22,33,43.64
9690,-112.38,-89.38,-67,-56,-44,-33,-22,-11,0,11,22,33,43.62
9700,-112.4,-89.4,-67,-56,-44,-33,-22,-11,0,11,22,33,43.6
9710,-112.42,-89.42,-67,-56,-44,-33,-22,-11,0,11,22,33,43.58
9720,-112.44,-89.44,-67,-56,-44,-33,-22,-11,0,11,22,33,43.56
9730,-112.46,-89.46,-67,-56,-44,-33,-22,-11,0,11,22,33,43.54
9740,-112.48,-89.48,-67,-56,-44,-33,-22,-11,0,11,22,33,43.52
9750,-112.5,-89.5,-67,-56,-44,-33,-22,-11,0,11,22,33,43.5
9760,-112.52,-89.52,-67,-56,-44,-33,-22,-11,0,11,22,33,43.48
9770,-112.54,-89.54,-67,-56,-44,-33,-22,-11,0,11,22,33,43.46
9780,-112.56,-89.56,-67,-56,-44,-33,-22,-11,0,11,22,33,43.44
9790,-112.58,-89.58,-67,-56,-44,-33,-22,-11,0,11,22,33,43.42
9800,-112.6,-89.6,-67,-56,-44,-33,-22,-11,0,11,22,33,43.4
9810,-112.62,-89.62,-67,-56,-44,-33,-22,-11,0,11,22,33,43.38
9820,-112.64,-89.64,-67,-56,-44,-33,-22,-11,0,11,22,33,43.36
9830,-112.66,-89.66,-67,-56,-44,-33,-22,-11,0,11,22,33,43.34
9840,-112.68,-89.68,-67,-56,-44,-33,-22,-11,0,11,22,33,43.32
9850,-112.7,-89.7,-67,-56,-44,-33,-22,-11,0,11,22,33,43.3
9860,-112.72,-89.72,-67,-56,-44,-33,-22,-11,0,11,22,33,43.28
9870,-112.74,-89.74,-67,-56,-44,-33,-22,-11,0,11,22,33,43.26
9880,-112.76,-89.76,-67,-56,-44,-33,-22,-11,0,11,22,33,43.24
9890,-112.78,-89.78,-67,-56,-44,-33,-22,-11,0,11,22,33,43.22
9900,-112.8,-89.8,-67,-56,-44,-33,-22,-11,0,11,22,33,43.2
9910,-112.82,-89.82,-67,-56,-44,-33,-22,-11,0,11,22,33,43.18
9920,-112.84,-89.84,-67,-56,-44,-33,-22,-11,0,11,22,33,43.16
9930,-112.86,-89.86,-67,-56,-44,-33,-22,-11,0,11,22,33,43.14
9940,-112.88,-89.88,-67,-56,-44,-33,-22,-11,0,11,22,33,43.12
9950,-112.9,-89.9,-67,-56,-44,-33,-22,-11,0,11,22,33,43.1
9960,-112.92,-89.92,-67,-56,-44,-33,-22,-11,0,11,22,33,43.08
9970,-112.94,-89.94,-67,-56,-44,-33,-22,-11,0,11,22,33,43.06
9980,-112.96,-89.96,-67,-56,-44,-33,-22,-11,0,11,22,33,43.04
9990,-112.98,-89.98,-67,-56,-44,-33,-22,-11,0,11,22,33,43.02
10000,-113,-90,-67,-56,-44,-33,-22,-11,0,11,22,33,43
10010,-113.02,-90,-67,-56,-44.02,-33,-22,-11,0,11,22,33,43
10020,-113.04,-90,-67,-56,-44.04,-33,-22,-11,0,11,22,33,43
10030,-113.06,-90,-67,-56,-44.06,-33,-22,-11,0,11,22,33,43
10040,-113.08,-90,-67,-56,-44.08,-33,-22,-11,0,11,22,33,43
10050,-113.1,-90,-67,-56,-44.1,-33,-22,-11,0,11,22,33,43
10060,-113.12,-90,-67,-56,-44.12,-33,-22,-11,0,11,22,33,43
10070,-113.14,-90,-67,-56,-44.14,-33,-22,-11,0,11,22,33,43
10080,-113.16,-90,-67,-56,-44.16,-33,-22,-11,0,11,22,33,43
10090,-113.18,-90,-67,-56,-44.18,-33,-22,-11,0,11,22,33,43
10100,-113.2,-90,-67,-56,-44.2,-33,-22,-11,0,11,22,33,43
10110,-113.22,-90,-67,-56,-44.22,-33,-22,-11,0,11,22,33,43
10120,-113.24,-90,-67,-56,-44.24,-33,-22,-11,0,11,22,33,43
10130,-113.26,-90,-67,-56,-44.26,-33,-22,-11,0,11,22,33,43
10140,-113.28,-90,-67,-56,-44.28,-33,-22,-11,0,11,22,33,43
10150,-113.3,-90,-67,-56,-44.3,-33,-22,-11,0,11,22,33,43
10160,-113.32,-90,-67,-56,-44.32,-33,-22,-11,0,11,22,33,43
10170,-113.34,-90,-67,-56,-44.34,-33,-22,-11,0,11,22,33,43
10180,-113.36,-90,-67,-56,-44.36,-33,-22,-11,0,11,22,33,43
10190,-113.38,-90,-67,-56,-44.38,-33,-22,-11,0,11,22,33,43
10200,-113.4,-90,-67,-56,-44.4,-33,-22,-11,0,11,22,33,43
10210,-113.42,-90,-67,-56,-44.42,-33,-22,-11,0,11,22,33,43
10220,-113.44,-90,-67,-56,-44.44,-33,-22,-11,0,11,22,33,43
10230,-113.46,-90,-67,-56,-44.46,-33,-22,-11,0,11,22,33,43
10240,-113.48,-90,-67,-56,-44.48,-33,-22,-11,0,11,22,33,43
10250,-113.5,-90,-67,-56,-44.5,-33,-22,-11,0,11,22,33,43
10260,-113.52,-90,-67,-56,-44.52,-33,-22,-11,0,11,22,33,43
10270,-113.54,-90,-67,-56,-44.54,-33,-22,-11,0,11,22,33,43
10280,-113.56,-90,-67,-56,-44.56,-33,-22,-11,0,11,22,33,43
10290,-113.58,-90,-67,-56,-44.58,-33,-22,-11,0,11,22,33,43
10300,-113.6,-90,-67,-56,-44.6,-33,-22,-11,0,11,22,33,43
10310,-113.62,-90,-67,-56,-44.62,-33,-22,-11,0,11,22,33,43
10320,-113.64,-90,-67,-56,-44.64,-33,-22,-11,0,11,22,33,43
10330,-113.66,-90,-67,-56,-44.66,-33,-22,-11,0,11,22,33,43
10340,-113.68,-90,-67,-56,-44.68,-33,-22,-11,0,11,22,33,43
10350,-113.7,-90,-67,-56,-44.7,-33,-22,-11,0,11,22,33,43
10360,-113.72,-90,-67,-56,-44.72,-33,-22,-11,0,11,22,33,43
10370,-113.74,-90,-67,-56,-44.74,-33,-22,-11,0,11,22,33,43
10380,-113.76,-90,-67,-56,-44.76,-33,-22,-11,0,11,22,33,43
10390,-113.78,-90,-67,-56,-44.78,-33,-22,-11,0,11,22,33,43
10400,-113.8,-90,-67,-56,-44.8,-33,-22,-11,0,11,22,33,43
10410,-113.82,-90,-67,-56,-44.82,-33,-22,-11,0,11,22,33,43
10420,-113.84,-90,-67,-56,-44.84,-33,-22,-11,0,11,22,33,43
10430,-113.86,-90,-67,-56,-44.86,-33,-22,-11,0,11,22,33,43
10440,-113.88,-90,-67,-56,-44.88,-33,-22,-11,0,11,22,33,43
10450,-113.9,-90,-67,-56,-44.9,-33,-22,-11,0,11,22,33,43
10460,-113.92,-90,-67,-56,-44.92,-33,-22,-11,0,11,22,33,43
10470,-113.94,-90,-67,-56,-44.94,-33,-22,-11,0,11,22,33,43
10480,-113.96,-90,-67,-56,-44.96,-33,-22,-11,0,11,22,33,43
